pg_num,url,pros,cons
15,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P15.htm,"The perks are legendary here. Contrary to rumors, the food quality is still very good, some of the newer cafes on the main campus get rave reviews. Get to work with lots of very smart people, with mostly good attitudes. Very academic atmosphere where research and analysis of data is the preferred way to guide decisions.","Very crowded campuses, easy to feel lost in a sea of employees. Free food, but nowhere to sit down and eat it. Not always easy to spend time on ""20 percent time"" projects as advertised. Lots of internal bureaucracy, surveys, and distractions of optional employee-oriented programs. Self-promotion is encouraged, so prepare to toot your own horn and compete for recognition of your project if you want to get promoted"
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,"Lots of opensource , good environment",food is not good. tasty is not good too.
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,"You'll be surrounded by very smart people, which helps your professional growth; compensation & benefits make you feel valued by the company","Because there are so many smart people, the company can hire overqualified people for a given position, which can ultimately adversely impact job satisfaction"
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,"Great coworkers, detailed docs and a lot of learning materials to help you become a good engineer.",1. There is not so much work to do.
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,Google is a great company at the forefront of technological advancement. The pay and hours are good and the work culture is laid back.,"There are enough talented people that being talented won't guarantee you an inside track on good projects, because there are thousands of equally smart people ahead in the queue and equally underutilized, but there are just enough bozos that you have to prove that you're not one of them"
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,"Product and tech leadership are outstanding, no one else is doing what Google is and succeeding.","Sales / business side is becoming political, zero sum game and bureaucratic."
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,"Great people, lots of perks, awesome benefits, global scope.","Bureaucracy, challenges to promotion, competitive."
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,Tremendous opportunity to learn and develop a deep understanding of how global scale technologies and companies need to work.,Huge scale can be overwhelming
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,"Growth potential, benefits, innovation, community contribution, health care,",I can not think of any
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,"I've gone from a new grade hire to the tech lead of a 8 person team in 2 1/2 years, and I've learned a ton along the way. Not every engineer you'll work with is amazing, some are just good, and a few are mediocre. However, so many are amazing that it's an absolute pleasure to work on the same codebase as they do.","Mountain View-centric attitude leads to extreme commute times. This is the largest negative about working here, and I probably would have left by now if I wasn't able to work from home or the SF office most of the week. I'm sure if you live in boring suburbia it'd be fine, but I don't want to do that."
16,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P16.htm,Every perk you can imagine!,Company is getting too big to maintain well-known culture standards
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,"good working environment, handsome salary,good growth and free lunch. you will learn lot of new things, diverse working environment.",no cons as it is good company
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,"Great benefits, work life balance, growth opportunities. Promoted to lead expansion in new geos within 2 years. Fun outings and team building","Bureaucracy at times like any other companies. Consensus driven culture. Senior management is sometimes managing up rather than down, which can be frustrating"
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,Great place to work and build your career.,Too much Work!
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,"Great environment, lots of opportunities",None that i can think of.
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,"Lots of accomplished and diverse engineers around you, best practices are very refined, mentorship and sense of community between teams and buildings is very strong if you are willing to participate!","so large scale (hopefully more addressable with the new restructuring) that similar projects spawn at different offices that couldve been better generalized and collaborated on if there had been a better platform for discovering ongoing or pitched projects. Had a very positive experience with my first internship, but my second felt more overbearing and too broad to be polished on delivery by the end of my internship.… Show More"
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,"Lots of perks - amazing free food, micro kitchens stocked with snacks and any kind of beverage you'd want, baristas, fitness center, subsidized massages and more. They compensation is generous and most of the employees are very fun, nice and smart.",-There is not a lot of opportunity in the Cambridge office to advance for non-engineering positions
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,Perks are too many to mention and with so many smart people to follow around you're going to learn a lot!,"For most I think the small impact you can make, because there is so much talent there and roles can be narrowly defined."
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,Google has the clout and money necessary to provide all the resources necessary to succeed.,"I guess I didn't drink the Kool-Aid. Google has been a major success story in building the web into what it is today. However, most of the management and employees have fallen in love with their own intelligence. This is very bad news for the future growth of the company. Additionally, Google is very risk adverse no matter that they have a ""moonshot"" factory. They don't stick to their goals when there are set backs."
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,"Great culture, it's up to you to make your impact, amazing technology, treat us like adults, food's awesome, total comp is really great (current stock price really helps!)",Things change so quickly that it can be difficult to figure out the right way to get something done. Tools get deprecated so quickly that it's a constant race to make sure valuable tools continue to get updated and work. Growing fast so office space is really becoming an issue.
17,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P17.htm,* Friendly and smart co worker,"* Its a big company, a little bureaucracy is creeping in."
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,"Lots of mobility, opportunities to be creative and take the lead.","With the company being so large, sometimes it's difficult to get significant recognition of novel work."
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,"Great place to work at. Literally has everything you need to work, eat, and play.",There are no cons with Google. This is the best company in the world.
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,"I was experiencing great fulfillment working for such great Company, using my linguistic skills and Italian culture in a multicultural environment.",Salary compensation was unsatisfying and inadequate for the high quality professional performances provided.
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,Great culture. Company really puts employee first.,Getting bigger with more hierarchy.
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,flexible working hours and the work-life balance,you cannot make intelligent decisions
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,"Great place to work, lots of places to eat and drink","Too many people, too many visitors"
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,it was awesome I really liked the culture of Google. I loved coming to work everyday.,I don't really see any cons of working at google. I decided to leave because I wanted to be closer to my family
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,"Great coworkers, lots of opportunities",Harder to transfer between roles
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,"Culture, people, great benefits and perks, competitive compensation","Work long hours, no work-life balance"
18,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P18.htm,You'll get to work with a lot of smart folks...,...who spend a lot of time being code janitors.
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,"Great people, Great culture and Wonderful opportunities.",Too many great people. Too many debates on the scope of the product.
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,Constant change,"Constant change (depends on how you look at it, I see it as a positive)"
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,great perks and great work environment.,small fish in a big sea.
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,Open culture; fast moving; dynamic; ambitious; lots of perks; strong culture,"getting very large and a bit bureaucratic, certain parts of the company can be political; less opportunities for people at the director level and up. Certain parts of the business - like Android and Play - have little work / life balance. Little appreciation of marketing in certain businesses that are entrenched monopolies."
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,"Excellent pay and benefits (by far the best software engineering pay I've seen in the Boston area). Higher bonus and stock than anywhere else, too.","Can be hard to feel like you're making an impact or get recognition in such a large company, especially a remote office."
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,"Smart and engaging coworkers, free food/beverages, free transportation, free parking, access to Google events, free massages","Expected to work at maintain quick pace, even for sales. The pace makes it difficult to enjoy all of the pros listed above."
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,"Good perks, food, general Google lifestyle","Bad middle management, political, slow moving"
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,"Culture of innovation, appreciation for strong performance, high value placed on quality managers.","As the company grows, it takes longer to make decisions and get things done."
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,1. The job is challenging and you get to learn.,"1. Promotion is hard. It depends on not only your performance, but also how your team's status, and some relatively random decision."
19,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P19.htm,"Free food, nice environment, decent salary, good company reputation, and a lot more great things.","Overall great experience, haven't found any."
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,"Free food, nice environment, decent salary, good company reputation, and a lot more great things.","Overall great experience, haven't found any."
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,-Amazing coworkers and teammates,-Navigating career changes internally can be challenging. Just because you're at the company doesn't mean the process is necessarily easier for changing roles
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,"Google has a very open culture. Granted, being a large company, its ideals aren't always met, but the the culture of the company is to constantly strive to meet them. Among all the current large companies in the world, the culture is vastly superior.","It spoils you. If you ever leave, it would be very hard to work somewhere else."
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,Google offers real challenge to employees that want to work hard,"Working hard can include long hours, weekends, accommodating global timezones and other difficulties. This is not a 9-5 company. Moving up can be incredibly slow."
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,"Good food. Good co-workers, Opportunities to leave the comapny","Work and life balance, no time off, the future of the company is all based on moonshots. The core products are doing well, but could have the stool pulled from under them at any moment."
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,"Opportunity to grow, training and integrity, people will feel good about themselg",Diversity of employee not close to home or lack of individual recognition.
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,Great work Envirnoment and friendly staff.,No cons that I can think of
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,"They fly you out to Mountain View HQ over summer to get trained for a few days. You learn about the Google culture, explore their offices, and have fun with the other Ambassadors. All the Ambassadors stay in a hotel. During the daytime, you have a bunch of workshops at the offices and free food. At night you go back to the hotels and PARTY! Jk, well you can. Oh and everything is ALL EXPENSE PAID!",They dont really give you that much spending money during the school year for your marketing events. Communication is very poor during the school year as well.
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,Google is a good place to work with free food and great perks. the 20% time to work on own projects is a bit blown though,This company is going the big wigs way. The 20% time to work on own projects is over blown and you really dont get this much time.
20,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P20.htm,-Food,"-Contract workers do not get PTO, sick leave, or any trips/perks as Google employees"
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,"Salaries are competitive. Perks and benefits are great. The culture of ""do no evil."" is still alive.","It's be come too big and too bureaucratic. Too many rules and red tape to go through to get anything done, even when trying to change roles or projects. HR is too diplomatic, not really interested in helping employees, they're more concern about preventing Google from being sued. Google's annual survey is there, but haven't seen anything come of it. Work life balance isn't balanced anymore. It's more work, less of a … Show More"
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,"Nice environment, good food, many fun",The funs are distracting a little bit.
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,The best part of the job is when you just talk with your mates and have fun because thats what it is all about.,Some of the people are rude and don't listen to you so just make sure to select the right teammates in your groups.
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,"(1) Countless perks that probably adds 20% to your base salary (including free food, transportation, gym, dance/sports classes, etc)","(1) Too many smart people, too much conflict. There is saying in Google, ""Welcome to Google, where impossible stuff is easy, and easy stuff is impossible"""
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,"Free meals; Easy going, laid back work environment.",Internal politics sometimes prevents you from growth
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,Lots of potential for learning on exciting projects,Company has grown to be large
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,"Relaxed atmosphere means you aren't having your back watched. Folks can inflate their performance if they want and don't have to work too hard. Probably put in realistically about 30 hours per week of real work. Great benefits including free meals, free barista, free juice bar, free on-site gym with trainers, lots of events including on-site presenters. Local and Global perks including discounts on EVERYTHING much li… Show More",Some real politics are going on these days. You will find the global business organization (their sales division) is more risk averse and people can be back-stabbing in your own team to get political gain. The performance review process is very flawed. They don't tell you what goes into it and therefore you may or may not get promoted and don't know why. Play the politics game and that will help you win. Make up infl… Show More
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,"Great Company. The food is amazing. The people are brilliant, and the passion is palpable!","There is a lot of flux at the company (re-orgs on a regular basis), which makes it hard to keep your feet under you. Working at Google and excelling means either being really flexible and quick, or being inflexible and driving forward with your projects no matter the environment."
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,Great benefits and friendly people. Never had a terrible day here.,Expensive area to live in
21,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P21.htm,"Great benefits, opportunity to work with smart individuals. NYC building is gorgeous.","Incredibly competitive environment translates into always having to 'watch your back.' Based on my experience, I would say the Engineer culture is very different from the Sales/Business culture. The Sales/Business culture can be stodgy, dry, and incredibly 'corporate.' Training can be very difficult to find at times, which ultimately slows down ramp-up time."
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,"Working for a company that has massive scale, reach, and a positive influence on people every day. Transparency from the very top down. Opportunities to work with brilliant minds.","It's a large company, and like any big company, there can be bureaucracy. Commuting to Mountain View can be a bit of a drag."
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,All the benefits are amazing.,The sheer size of the company can be a bit aggravating sometimes. Along with the entitlement. Work-life was not particularly good at times.
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,"Free food, great benefits, flexible work environment.","Competitive, because everyone you work with is also very talented."
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,Nothing to add here unfortunately,Horrible place to work and management is completely removed from employees. I would not recommend working here.
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,Living the Google life.,"The ""brilliant people creating innovative things"" represents the engineering culture more than anything. In People ops, theres Google is full of corporate politics, as well as a changing culture. Google recruiting is now full of people who push buttons. People that have been then longer than 5 years still struggle to get a promotion or move into a new role. They shuffle the same leaders to different roles, making no … Show More"
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,"very smart people, fascinating innovation, amazing perks",complicated organization with frequent reorganizations
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,"Great work life balance, amazing perks, smart and ambitious co-workers. Great lateral mobility opportunities at the company. Food is amazing too.",You're a small fish in a big pond. Easy for some people to coast and get lost in the crowd. The work you are doing likely has very little impact on the overall company.
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,Google is perhaps the best big corporation you can work for which is well known so I don't have to write much here.,WLB in a lot of marketing teams is a myth
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,Great company culture and benefits,Poor work-life balance at work
31,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P31.htm,Great place to work at,Nothing is bad about google
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,Great engineering teams. Great infrastructure.,More and more problems when growing into a big company.
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,"Great teams, great products, great environment. Highly recommended.","Too much delicious food, not enough time to eat it all. :)"
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,Work at google to get free food,"It 's becoming larger, and with it comes growing pains"
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,Great benefits; Free Food; Smart Coworkers; Impactful Projects,Its gotten too big. Politics and bureacracy have become significant problems.
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,"There is always fascinating, challenging work to do and plenty of opportunity to improve professional skills. We have the resources we need to achieve our goals. We enjoy excellent benefits, and the over-all compensation packages are terrific. It is possible to achieve a healthy work-life balance.","Google is continuing to grow and as we do, it is increasingly bureaucratic... the quality of senior leaders is now uneven, and there is a level of uncertainty about the company's direction from senior executives."
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,"Amazing benefits, especially insurance and maternity leave","Constant restructuring, always had to ""prove"" self to new management, difficult review cycle (which improved slightly shortly after I left)"
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,Your work gets a lot of exposure.,So many talented people around you that it is very hard to single out.
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,Google is the most innovative large company that treats their employees well.,"If you want to be part of a small company where you can know everyone individually, Google is not the place for you."
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,Had a lot of fun at this job. Was really cool to be working for google. Would recomend.,There was always lots of work to be done and had to work long hours. Must be very committed to the job.
30,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P30.htm,"Great perks, work environment, free food",Long commute and turning into a very large organizaiton
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,Easy to recruiter folks when you have a big brand like Google behind you. My manager was generally available and was great about internal mobility.,"Google's hiring process is a bear, which made it very difficult as a recruiter. Making meaningful and non-trivial suggestions often fell on deaf ears."
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,"There were a lot of perks, everyone raves about the breakfast, lunch and dinner. I guess it really helps with your productivity",It was hard to balance my duties at work with time away from work in my personal life. I was constantly on and needed to put out fires
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,Good work life balance.,Google has grown big and its hard to find your place.
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,Fast Smart Rewarding People Location,Big Getting Slower Policy Parking
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,"Great Food, Perks and Benefits",Lots of change constantly occuring
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,Great place to be great job,Not a single thing I can think of
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,"Free, heathy food offerings, good benefits package","Too many middle managers with lack of focus, start projects and then quickly abandon them, open discrimination of women, disabled and minorities."
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,Google paid very well overall as long as you can pass the interviews.,It may be some boring in Google recent years.
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,the company has great perks and snacks,nothing bad to say about the company
29,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P29.htm,"Tales of terrible work-life balance are exaggerated, tales of lavish benefits are not. 9-5 or 10-6 are pretty standard working hours, although some choose to work longer.","The open office layout is noisy and distracting - it's possible to cope, but I really wish we had separate cubes or offices."
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,The best company in the world,NA
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,Smart and interesting people. Great culture. Engineers rule. Fun work environment. Pretty open and transparent leadership. Clear career paths that strive to be a meritocracy. Yummy free food and snacks. I enjoyed my time there.,There are no other better companies in the world
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,"Google has amazing benefits and perks, a lively social atmosphere, and some of the most talented and bright sales people you'll meet",It's a huge company. That means you won't always feel special like I have working at smaller startups. That also means that it's hard to generalize about the company. Life can be very different for you depending on your team and role.
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,Good people. great work environment.,"Management is hit and miss, there are lots of organizational restructures in the sales/marketing teams and it can feel chaotic, many of the pain points you'd expect working for a big corporation"
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,We made the best tacos,intern work may not be valuable to the company. fortunately mine was production
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,Great people to work with.,Did not allow sleeping on the job
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,work life balance. good working environment,"Work culture, salary, benefits, trainings and poor communication."
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,"Working in a company that makes amazing products, having access to amazing people, and being able to affect technology that will have an impact.",sometimes over time working. Normal salary
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,"work-life balance, perks/benefits, impactful work, job security","It is easy to get lost and overwhelmed if you do not have a clear role and desire to continuously grow. If you get complacent or if you do not pay attention to surrounding teams, you probably will not be there long."
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,Easy to recruiter folks when you have a big brand like Google behind you. My manager was generally available and was great about internal mobility.,"no longer a flat structure, sometimes too hierarchical, HR too involved"
28,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P28.htm,nothing,"Google's hiring process is a bear, which made it very difficult as a recruiter. Making meaningful and non-trivial suggestions often fell on deaf ears."
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,Passionate people,"It can be daunting to start since you have to get used to all the tools (there are a lot of tools, especially Google specific tools)."
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,"Wonderful mission from the founders and leaders, which truly trickle down to every aspect of the company. Employees feel connected and included in the amazing contributions made from the entire Google workforce. You can tell that the founders truly do have idealistic notions that permeate the culture and create an atmosphere that is difficult to find and authentically recreate.","Depending on the department, bureaucracy can quite a problem. There were obvious ways to make things better, but the top leaders were either uninvolved and focused on other 'sexier' projects, or were never given the honest/critical information. Inefficiencies weren't fixed because teams and departments were built around how things worked (not optimally). This led to management pushing and trying to exceed targets in … Show More"
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,- Velocity,I cannot think of any.
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,"Free food, great campus, great space, great people, unlimited resources, always something to do","It's still a business, there are still offices... you'll never escape some aspects of a typical job"
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,"Google has great coworkers, top-notch hardware and software infrastructure, excellent total compensation, lots of autonomy for workers, and excellent managers.",Google is a blatantly liberal company.
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,"cool, smart people, pretty laid back, lots of the perks of being a google employee (e.g. games, lots of free food, etc)","the management was pretty bad, they didn't really listen to engineers and in particular treated engineering as if they were children"
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,"Loved the people when I started, loved the perks, loved the flexibility and trust in employees. Awesome opportunities for side projects","Sales team is big and bureaucratic, not startup-like at all. Hard to get out of sales onto other teams. Very few opportunities in Boston due to it being a remote office."
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,Good work-life balance. You can easily stay at T5 while working 40 hours a week.,"Bad career path. Most people stop at T5. To reach T6, you have to fight for leadership and ownership."
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,"Great Benefits, Good Perks, Smart Co-workers","No Life - Work Balance, Not a Organizational Structure. Process is missing"
27,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P27.htm,"Great company to work for, fun times and challenging problems every day of the week. great food also.","I never had problems there, salary was good not exceptional"
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,very engaging and creative work,very competitive and high stress
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,Its a great environment and i love it,great workers and great food
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,"Great culture, perks, brilliant peers.",None at all. Can get difficult at times with middle management
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,"Amazing food, perks, people, etc",I can not think of anything
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,"Perks, culture, coworkers are all spectacular",Management quality depends on your department/product
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,really great opportunity to network and meet new people.,Long hours (55+) as an unpaid intern.
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,smart co-workers and they are nice ppl,some times too much politics
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,"Culture, people, opportunities, benefits. A lot of the people think Google is all about lava lamps, free food, big pay checks. If Google removes all of it, Google will still be Google",Hires ex-consultants for operational leadership roles who continue to be consultants than operational leaders (with some exceptions). Not open to leveraging industry best practices and a lot of re-inventions happen for processes that can easily be leveraged from the market. This might be frustrating for folks with significant industry experience.
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,great great pay and benefits,"no no cons, nothing negative"
25,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P25.htm,Great work conditions and good atmosphere also really nice benefits. Also the work space is really nice and love the free food,None the atmosphere is great wonderful work condition and great salery so working at Google is fantastic and very nice co workers
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,Smart people,Company is becoming bigger so there is lot of competition for projects and promotions.
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,Excellent first company to join after college. Best launchpad for career.,Promotions are based on politics. For management & HR: Many TLMs pick favorites and reduce opportunities for others by restricting project allocations. Encourage 6-month transfers to help employees find better and cohesive teams where they will happily remain and let others move. It'll also let bad teams / TLs get smaller and atrophy which is good for Google overall.
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,Great campus and intern culture,The shuttle schedules were sometimes hard to work around
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,"good easy, fun, good management, smart","not enough work, not worth it"
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,"free food, massages, co workers and environment",nothing really except you don't get to choose which state you'd like to be placed in when you're entry level but a great company either way
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,"Great company, lots of interesting work, great coworkers, upward mobility.","Frustrating management at times, hard to feel meanginful with so many people, tiring work sometimes."
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,Flex time and once you leave work your day is done.,No room to become full time none contract.. Pay is on the low end.
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,"awesome people, great perks, best place to launch a career.","big company, need to learn skills to deal with it."
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,Free stuff is pretty awesome,Hard to go up as a contractor
24,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P24.htm,"Visionary leadership, interesting products, great brand, great perks, very focused on employee development/growth","As it gets larger, it gets slower, more dysfunctional, less efficient."
23,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P23.htm,"It's Google. You work with smart people, work on interesting projects, and have fantastic perks. Work life balance was surprisingly good.",Hiring can be a mess and take forever. There's a lot of either deprecated technology in the stack or tech that is not ready to use.
23,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P23.htm,"Imagine a place that you are working with the 20% people all the time, this is how it is working in Google. You can trust your co-working to get their part done almost 90+% of the time without nagging them.","Still have politics. The company is large, so some things don't get done as quickly. Some overachievers are trying very hard to shine. If you are aggressive and try to climb the corporate ladder than the competition can be tough."
23,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P23.htm,"Great benefits and work-life balance, smart people and interesting products",Limited career opportunities given size of company.
23,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P23.htm,work with smart people laid back environment learned a lot.,last minute unplanned meetings can be a bit frustrating.
23,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P23.htm,"Culture, People, Experience, Mobility, Pace",Becoming a large corporation with the usual challenges
23,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P23.htm,Goog knowledge of electrical feed for telecomunications,"A need to improve muy english level , but i have the necessary level to work."
23,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P23.htm,loved everything about it. was a fun place to work,none everything was exeptional i had a great time
