"pg_num","url","pros","cons"
37,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P37.htm","Amazon is an amazing place to work, learn and grow - quickly. Your peers are best in class, and you will learn more in one year than you will at other companies in 10 years. Amazon pays well through salary, bonus, and most importantly - stock.","You'll work a lot at times, but the reward will be an amazing product that creates an opportunity or solves a problem for the customer. Best for those who desire challenge and quick growth opps."
37,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P37.htm","Customers live the service. Tips are tremendous. You are paid $18 per hour plus tips.","Like all app based delivery jobs, too many drivers are hired. In this case, almost 200. Amazon clearly only cares about customers and not about the people on the front line so to speak who the customers actually can put a face to, which are the drivers. Working as an IC is hard enough, but after working two four day work weeks, I have not worked in twelve days and am on The schedule only once in the next seven days.???Show More"
37,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P37.htm","Fast growing environment. Can learn a lot.","Managers won't assign SDEI's interesting work."
37,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P37.htm","Amazon is a challenging and opportunistic company. I have been given the freedom to propose new ideas and implement network wide changes. Amazon has helped develop me through working in different FC's and departments in my career.","The hours can fluctuate and shifts are approx. 12 hours long. Almost all managers work a weekend day and half of the management team works a night shift schedule. The remarkably high demands can sometimes be too much for teams to handle."
37,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P37.htm","Ownership and their leadership principles","Slow growth in a matter of 10 years"
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","Good benefits, friendly coworkers, nice paycheck, feels good to have 3 consecutive days off, you are given plenty of time to use, and they do have activities for associates during the summer, and holidays.","I can't stand the fact that it's no work-life balance. The 10 hour schedules suck, I'd rather work 8 hours shifts 5 days a week. You have to go through too much to get promoted when people you train get promoted before you. it's so much I can say but I'm going to keep at a minimum"
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","You get to work on a ton of stuff and use the latest AWS technologies and learn how one of the biggest software companies in the world manages its software processes","Not a fan of being on-call, particularly as the number of services your team owns grows, since we're always writing new services and many issues only come up in production. Very fast paced work environment, and very smart coworkers, doesn't leave a lot for work-life balance"
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","Good Leadership, plenty of opportunities for advancement","Plans/ideas change from day to day and can cause productivity losses"
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","Pretty Simple and straight foward. Friendly people.","After a few hours you go crazy doing the same thing over and over again but after your first two weeks you'll get used to it."
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","It was a pleasant work environment.","The location was a little inconvenient."
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","Competitive salary. Innovative company to work for.","Long hours. Ambiguity. Lack of leadership"
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","I worked 40 hours a week until peek hit. Then my hours were up to 55 a week.","You're feet will kill you and becoming a regular employee there is difficult"
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","Managers that listen, plenty of O.T.","Too much product for size of building; Management has to scramble to accomodate"
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","freindly place to work, job requirements are easy to learn, fast paced environment, help from other workers is readily available","low pay, part-time only, no opportunity for full time work, management needs to interact more with employees, management not always readily available to employees, key positions not always manned"
36,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P36.htm","It looks really good on a resume. People always ask about it. Safety walks, gemba. It is great if you are young and with out a family.","Night shift is not fun. my schedule did not work out well for my family. The workplace was very backstabbing. People always wanted to backstab. Watch out for the bus drivers."
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","The pay is good for the area we are located in, able to work night shift to not have to pay for childcare.","The long hours of standing and walking each night can be tiresome."
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","Great company has a lot of business units and branches, so you might explore different teams easily.","Company moves fast, so does the employees."
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","The compensate well, working 4 and sometimes 5 days a week depending on holidays and others","The downsides can be working on a salary base, they can throw 40 hours at you one week and 50 hours the next"
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","Nice coworkers","lack of communication"
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","Multiple opportunities for growth","High Turnover rate"
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","Working with a high number of clients all over the world increased my ability to be customer orientated and also detail orientated which was one of the most important facts in my job","It can be really stressful dealing with upset customers."
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","Extra hours available sometimes. Can wear comfortable clothing. Great people to work with. Pay is good. You get unpaid time off. You get holiday pay and perks during the Thanksgiving and Christmas time of the year.","Training should be longer then a week. And they should stick to what they believe is good customer service for customers packages being delivered to their home or business. Not everybody should not be a blue badge."
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","If you are starting out in life it is a great job. The benefits are great. I had a son last year and haven't paid for a doctor visit yet.","Rare chance to move up, the area managers are all new hires from Virginia Tech and they come in not knowing absolutely zero. Jobs go up on the job board just long enough for the person they want to have to put in their application.(less than 24 hours)"
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","Awesome place work.","No issues with the leadership principles."
35,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P35.htm","Putting in overtime, your check look nice.","Standing basically in the same spot for 9 1/2 hours and the reptition using your hands, you start to notice carpa ltunnel aches that last for days."
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","clean environment ,plenty of work if your willing to work overtime.very good benefits ,including tuition for school,bonuses(vcp),paid time off","every high school grad with no work experience will get paid the same as a seasoned worker ,"
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","Decent pay considering there aren't really any prerequisites for the job. Some positions will even pay for a minimum number of hours per week, so you'll still get a decent check on slow weeks.","Shifts could be better scheduled. Currently, the only options are in the evening, starting at either 4 PM, or 9 PM. The 4 PM shift severely limits your options for second jobs, while the 9 PM shift will gradually eat away at your sleep time. A 6 PM shift, for instance, would make the position more viable for a lot of people with other obligations during the day."
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","Great learning opportunity for interns","Work - Life balance can be improved"
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","Autonomy- no one is going to tell you how to do your job. You decide the best way.","Autonomy- no one is going to tell you how to do your job. You don't get a whole lot of guidance. It's sort of trial by fire's"
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","Spacious, personal and vaction time give","Short breaks, bad HR attitudes"
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","Great people to work with. A lot of incentives","A lot of favoritism"
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","very good work culture at amazon","not applicable here at all"
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","They take great care of us.","None that I have felt."
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","Very good company to work for.","I don'l like working third shift."
34,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P34.htm","The insurance benefits were great.","This was the most poorly managed operation I have ever worked for."
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","Will be exposed to new trends. You will meet very intelligent people. Many are friendly based on culture, if you click.","Call center environment stressful and you must work hard. Breaks are monitored. No room for growth. The training is not relevant. Your pay depends on customer ratings. Cultural divisions. Management micro manages. Pushing people to take calls. You must work weekends. Low pay compared to competitors. Poor ergonomics and the benefits are very poor. HIGH TURNOVER."
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","Best company to work at as a fresher","No work-life balance, work late nights and work over the weekends"
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","Great concept to work for.","Company growing at an incredible rate."
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","Get to bring your dog to work, very nice people, very smart people","Have to spend a minimum of one year in a role before a promotion"
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","Works with your school schedule, benefits start immediately, flexible paid time off and decent pay.","Hard to move up at the company unless you're a kiss up or know someone higher up, a lot of lazy coworkers, demanding rate, if you can't keep up, you will be fired, you will get hurt eventually."
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","meet a lot of fresh faces.","Managment sucks"
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","Working for Amazon you have so many opportunities to grow and move within the company.","When promotions become available management already has certain people in mind."
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","Great benefits such as medical, vision, and dental insurance. Personal time, vacation time, and unpaid time. 401k and other benefits","I work nights and my manager has to be the worst for many reasons. If it werent for her i would love my job lol. Oh and the hr is very rude."
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","I joined Amazon after completing my MBA from a top 5 program. In my opinion, Amazon provides the best possible environment for mid-career development.","Before you accept the job offer make sure you are ready to put in the work required. Work/Life balance as well as project quality is heavily dependent on what team you are on so make sure to choose wisely. Also, you will likely be writing a lot of documents because there is no PowerPoint allowed so make sure you are ready to write."
33,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P33.htm","Full Time Amazon Associate Great Benefits","Break times of 15 minutes include the travel time to refreshments/restrooms.-This place is HUGE(like-8 football fields?) so returning to work within( 15 minutes from scan to scan) is difficult to feel refreshed."
32,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P32.htm","Opportunities to work with full-time team members on many of the same tasks. Lots of respect from other employees.","Need to go out of your way to ask questions and be independent, otherwise you'll drift behind on your work."
32,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P32.htm","Does anyone know the starting salary for an internal employee once they become Area Manager?","Catering to employees that get upset when they're asked to do their job"
32,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P32.htm","Great company to work for","I don't have anything negative to say"
32,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P32.htm","Decent pay and benefits for a part-time job.","Chances of advancement are very slim, management is hit-or-miss."
32,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P32.htm","Above average industry salary.","Long hours 65-70 hrs per week."
32,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P32.htm","They offered a lot of overtime, you can work from home","Customers are rude, training is boring, they do not pay much"
32,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P32.htm","Think big. Fascinate technology. Lovely people.","Long approval chain. Oncall. Frugal."
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","Working as a PM at Amazon gives me the opportunity to dream up the future, and then actually build it. It's like having the best-funded startup ever.","Mentally prepare yourself for rigor. There are high expectations for caliber of work. On the upside, learning + development is great because your peers are amazingly talented. On the downside, be ready to be in the middle of the pack."
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","Great minds, many opportunities, challenging work.","Odd hierarchy of mgmt that creates some tension."
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","If you can dream it, share why it adds value to the Company, you can build. It's an amazing place to be part of, literally changing eCommerce daily.","You never feel valued. Burnout, and poor management is prevalent. In an environment where folks are compensated for individual contributions, not building teams or working together, there is little recognition for Managers that care for or develop their teams. Good people are forced out of the Company daily due to the rating requirement to force out 10% of the workforce. The compensation does not reward your contribu??Show More"
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","The outside a great company.","Some workers are unprofessional and the management fosters them. Very click atmosphere without allowing people growth. Constant unprofessional activities occurring and the management allows and participates, encouraging turnover. No hr assistance."
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","Great place to grow in your career","Work life balance is not that good"
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","Good salary, good health insurance , working with smart people, work closely with customers","A lot of politics, hard to grow"
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","The benefits and the pay rate is great","The physical labor is hard on the back"
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","Benefits are really great","Communication between the customer service site and the ""heads of the business"" in Seattle could be better"
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","Innovation and new Ideas are abundant. Expanding into new markets at a fast pace. They are one of the top cloud network providers in the industry.","Poor leadership from middle management, no consistency between them. Work schedules are not good for families. They knee jerk react when something goes wrong in any location and implement restrictions on employee's instead of being proactive from the management and communicate to employee's. They preach taking ownership in the work place, but have it set as an impossible place for an employee to share ideas. No accou??Show More"
31,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P31.htm","Good Pay and Benefits after being with company for required time.","All employees are not held to the same standards. A lot of favoritism at every level. Stated Company standards not applied."
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Great medical","Short breaks"
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Great pay. Steady work. Overtime.","Stand 10+ hours, seasonal, wanted more hours. Could work only 50 or 60 hours in a week."
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Awesome work . scope to learn many new things","result oriented , does not matter how hard you try"
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Easy hire process/decent pay","Work laborious/10 hr shift"
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Your job will be stable if you can put up with the BS.","Be ready to take on the shortcomings of a multi billion dollar company."
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Great brand to have on the resume. The company is doing some very interesting projects. Opportunities to transfer across division is a great benefit.","The company has a ""unique culture"". Many managers and co-workers have a honeybadger mentality. This brews a lot of CYA and claiming of credit for whatever you can so that you could be safe come OLR time. There is a lot of lip service to work-life balance and collaboration. Reality is that it is just lip service."
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Good atmosphere and diverse workforce at the entry level","Long hours, a constant emphasis on performing tasks more quickly and more efficiently. A general impression of being a cog in a giant machine that management would replace with an actual machine if possible."
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Smart people, room to grow professionally","Fast-paced, competitive environment, teams often worked in silos"
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","They give everyone a chance. They don't discriminate based on age, race or gender. Lots of opportunity get overtime especially during the holidays. Lots of Unpaid time off","Very Little Work Life Balance"
30,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P30.htm","Transfer opportunities all over the country and the world, medical, dental, vision and life insurance, 401k match.","Competitive, stressful environment. If you are a pessimist, tend to distrust people, or don't really like looking at the big picture, you will have a rough time (and you will give others a rought time). Don't apply if you're not extremely resilient."
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","Good pay, flexible hours, an environment with a lot of really smart people that you will learn a lot","On call rotation sucks. Be prepared to have no life outside of work whenever it is your turn to be on call"
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","Good Money","boring phone calls that last long"
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","Fun job, lots of neat things to look at, nice pay.","The job is utterly, mind numbingly boring."
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","Fun and easy rewarding job","Lots of overtime at peak and bad parking at peak"
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","It's amazing to be part of such an innovative company. We are constantly pushing boundaries of what is possible and accelerating delivery to the customer.","While there is ample opportunity to grow with the company, internal promotions are not valued over externals, even with vast experience."
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","It's a wonderful job great pay all over fun working inviorment.","It's seasonal so it's not very long."
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","Great Benefits. Diverse Workforce. Self Guided","Inconsistent management of departments and individuals."
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","Fun environment and great people to work with","Pay cut after peak season and bad parking"
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","Challenging work.","Burnout is real"
29,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P29.htm","Depending on which team your one, you could work like crazy or work a few hours a day.","If your not in seattle, you get 0 benefits. Even when your in seattle is pretty lame on what they give back for employees."
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","The reserves position is awesome because you create your own shift.","The main issue now is that they have hired so many people that there are not too many hours available,"
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","You get paid enough and the work isn't difficult.","It's difficult to work with some people and to work with some shifts that aren't yours, without playing the blaming game."
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","Learning something new everyday. Friendly staff. Good pay. Parties and prizes. Good experience. You learn how to manage time more efficiently.","Short breaks. At least as a part time worker."
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","The only thing about working for amazon is that it looks good on resume","HORRIBLE OLR"
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","You will be working with very talented and smart people. People are not afraid to throw out all of their ideas, which makes design meetings and teamwork fun and challenging.","There is terrible work/life balance at this company. You are expected to put in long hours to stay on top of the curve. Less cool employee perks than other large tech companies. Pay is lower than other large tech companies."
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","Leading edge, always something new, challenges are always right around the corner, never a dull moment. Anytime feedback is good when used the correct way.","Work life balance, pressure to be the best creates a very competitive environment as well as tearing down those around you in an attempt to look better than your peers."
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","Short process, took no longer than 3 days to get the job. Hiring event was pretty quick also, nothing major","No cons at all. Great place"
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","Got fired hr did nothing to fight for my rights","Got fired HR did nothing to fight for my rights- Lots of discrimination"
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","Good pay, good benefits, good people","boring job, long hours, supervisors pick favorites"
28,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P28.htm","Great opportunities for go getters who are willing to put in a lot of energy. Can learn good practices, which will be useful beyond. Good for young folks.","You have to be a go getter. Don't expect much structure, or you might struggle. You may miss out on some industry standard terminology in certain roles. There's an ""Amazon way""."
27,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P27.htm","The project asked to do is not hard. Our mentor is actually very nice.","Amenities are old. Overall atmosphere is little bit stressed."
27,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P27.htm","Great opportunities with a big company","Pay is low and lots of walking"
27,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P27.htm","amazon is a good company to move forward.","not enough experience, very young company."
27,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P27.htm","Flexible working environment, new technology","Bad work life balance. Bad management"
27,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P27.htm","High energy, fast-paced environment. Motivated and driven leadership. Streamlined fulfillment strategy.","Resources in certain departments could be allocated more efficiently"
27,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P27.htm","was given opportunity to invent and make changes","back stabbers and glory seekers will surround you, local management needs more technical background"
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","The base salary is good compared to other companies. life in Seattle is comfortable.","There may be many on-calls in some group, work pressure is high"
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","*Awesome people to work it and learn from","*Depending on your manager, might work long hours"
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","benefits, starting pay, philosophy, 4-day workweek, education benefit if you're able to use it.","not every implementation of the grand plan can be perfect. not every opening will be filled the way you hope. the energy necessary to perform non-stop for 10-hour work days makes other activities nearly impossible. part-time not available at every location"
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","Amazon has unique culture and startup mind no matter how company gets bigger. They encourage you to be different, disagree to someone, invent tools and be frugal. Regarding to my team, we have enough freedom, no micromanagement, no politics. Managers are nice and smart, they help us a lot. Company is growing so fast, and you will have many opportunities. It will be very exciting working in this company, especially in??Show More","Competitive, too many people trying to become a manager. Too high bar to get promoted."
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","Amazon is one of the most fast paced work environments I've ever witnessed. Combined with the encouragement of innovation and owning your work you can choose to success or fail. If you are successful you are also well rewarded.","The company insists on their employees manage their work/life balance but while they encourage employees on one hand, in order to succeed in your position, you need to remove ""life"" from that equation. Also, the NY Times article was correct in many areas, especially back-stabbing. While the company doesn't promote that type of activity, they certainly don't correct employees who engage in this behavior."
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","Smart people, customer-centric approach, brand recognition and prestige","People management and employee retention is low priority"
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","Always innovating and striving to be better, this is a high functioning company with high demands. It will always push you to improve. Good compensation especially when the stock is appreciating.","Difficult to keep a work life balance and not for everyone. If you cannot stay at a high pace and high expectations, it is not a good place for you."
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","good pay an time flies bye fast an it not hard work at all","when things get backed up"
26,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P26.htm","I work as a software development manager for Amazon at Seattle. What I like most about working at Amazon is the ability to make large scale impact on the way the world buys stuff. And I get to do that of my own accord. Autonomy, independent thinking and ownership are encouraged here better than any other place that I know of. Amazon is a great place for builders and if you enjoy building things (robots at home, softw??Show More","The speed at which Amazon is growing resonates across the company."
25,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P25.htm","Lot of challenging problems to deal with. Mature infrastructure lets you focus on core problems rather than how o build and deploy","Software Development Engineer bar has gone down slightly over he years as the company tries to add hundreds per month."
25,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P25.htm","Amazon is a great company. They are very good with benefits and stock bonuses.","Not as giving as some other tech companies."
25,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P25.htm","Very challenging; expect to learn a lot in a short amount of time. Fast paced. Never a dull moment.","Everything mentioned in the August 2015 New York Times article was spot on accurate. If someone in management doesn't like you, they harass and bully you to force you out. If you file a grievance with HR, expect nothing. It is truly a horrific place to work."
25,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P25.htm","The people I love doing at I was doing its a lot of fun","I had to work 7 days 60 hrs a week"
25,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P25.htm","Great Pay & lots of overtime available. You WILL stay busy.","FIRST OFF, Amazon will lie to your face and make you feel like part of their company. The first hint of how awful this company is that they make you sign a waiver so that you cannot sue them on your first day! BUT, the moment you hurt yourself (which WILL happen working in the environments they expect you to work in) you will see the managements true colors. You are nothing but a number to them, and if you don't bust??Show More"
25,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P25.htm","matching 401k","All about throughput. So you better make rate!"
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","decent hours, OK pay, opportunity for advancement, state of the art technologythat can be used to make work much more streamlined and convenient","working conditions, not much leniency with variable shift hours, lack of team leads and managers on the warehouse floor during shifts"
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","Your surrounded by great interesting people and the culture that is fostered and cultivated at Amazon is wonderful.","If working in Customer Service be aware that you'll get every type of customer imaginable."
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","Had a great time. My internship was incredible. I worked on tough problems and learned a lot of new technologies over 3 months.","Things tend to feel slow some days, but it's really up to you to find new challenges. The culture can be pretty stressful sometimes, but never as bad as being a college student!"
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","Always something new to learn.","Hours become long during peak and when leadership staffing is not appropriate for the department."
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","Lots of responsibility early on, really smart people, dynamic business setting-constantly learning and evolving as a leader.","Steep learning curve with limited support in the beginning. Company's working to improve training resources."
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","Benefits (Medical, Dental, Vision, 401K, Stock), PTO (Paid time off), VTO/VTO(Vacation Time off & Voluntary Time off) UPT (Unpaid time off). When working here pregnant, it's a breeze until it's time leave 4 weeks before your delivery date. You get paid to sit down and chill (if your an advent reader, it's a good time to use work as your own personal library) Only good for if your desperate in getting a job.","Communication is Amazon's biggest problem. With everything. No matter what department your in or which department your dealing with. None of the mangers know how to communicate with one another or to their employees. If your pregnant, HR will give you a run of the mill of forcing you into the hands of LOA by saying the have no work (even though it's half-true, they rather not pay you) and if you haven't been employed??Show More"
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","Great place, always work to be done. Good co-workers. Benefits are good compared to other places, and pay I assume is better than the surrounding businesses in the area.","Favoritism in management. If you are not in their ""favorite"" group it makes it kinda hard to move up and from what i've seen people get leadership roles and the position gets to their head quick."
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","Amazon is a fast paced work environment with catchy company cheers and an opportunity for you to be the yell leader you can't help but get fired up about being part of the winning team...","The training which is done among ambassadors is not uniform nor is it to the standards of the floor supervisors who will be supervising you. So be warned you will be critiqued you will be written up be sure you stay at the front of the group so you receive your instruction loud and clear! It is better to have incorrect technique than to be clueless altogether about your job."
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","Benefits and incentives are amazing at Amazon.","Strenuous Work! It like a wet shop and the management is horrible."
24,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P24.htm","I really liked it it was a easy working environment","Didn't have any down sides"
23,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P23.htm","The pay there is good and they give good hours","To many people for them to keep track of"
23,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P23.htm","Best benefits I have had working for any company. Amazon will not let you work more then 60 hr in a week they believe in a healthy home life.","The differential between regular associate to process guides (floor supervisors) was at the time .25 cents. On your feet possibly standing in one spot for hours. The pay could be better."
23,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P23.htm","its asteady work, fun environment","they need to pay more money"
23,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P23.htm","very nice people, paid weekly.","Weak HR most of the working time no one at office ."
